Start Warp Name	Start Warp Group	->	End Warp Name	End Warp Group
ECRUTEAK_POKECENTER_1F Entrance	(Ecruteak)	->	ECRUTEAK_POKECENTER_1F Exit	(Ecruteak Center)
ECRUTEAK_MART Entrance	(Ecruteak)	->	ECRUTEAK_MART Exit 2	(Ecruteak Mart)
Ecruteak East to Route 42 Gate Entrance	(Ecruteak)	->	Ecruteak Exit from Route 42	(Ecruteak/Route 42 Gate)
Ecruteak East to Route 42 Gate Entrance 2	(Ecruteak)	->	Ecruteak Exit from Route 42  2	(Ecruteak/Route 42 Gate)
TIN_TOWER_1F Entrance	(Ecruteak Tin Tower)	->	Tin Tower Exit	(Tin Tower 1F)
ECRUTEAK_LUGIA_SPEECH_HOUSE Entrance	(Ecruteak)	->	ECRUTEAK_LUGIA_SPEECH_HOUSE Exit	(Ecruteak Lugia House)
BURNED_TOWER_1F Entrance	(Ecruteak)	->	Burned Tower Exit	(Burned Tower 1F)
ECRUTEAK_GYM Entrance	(Ecruteak)	->	ECRUTEAK_GYM Exit	(Ecruteak Gym)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
ECRUTEAK_GYM Exit	(Ecruteak Gym)	->	ECRUTEAK_GYM Entrance	(Ecruteak)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
ECRUTEAK_GYM Exit 2	(Ecruteak Gym)	->	ECRUTEAK_GYM Entrance	(Ecruteak)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
ECRUTEAK_ITEMFINDER_HOUSE Exit	(Ecruteak Itemfinder House)	->	ECRUTEAK_ITEMFINDER_HOUSE Entrance	(Ecruteak)
ECRUTEAK_ITEMFINDER_HOUSE Exit 2	(Ecruteak Itemfinder House)	->	ECRUTEAK_ITEMFINDER_HOUSE Entrance	(Ecruteak)
ECRUTEAK_LUGIA_SPEECH_HOUSE Exit	(Ecruteak Lugia House)	->	ECRUTEAK_LUGIA_SPEECH_HOUSE Entrance	(Ecruteak)
ECRUTEAK_LUGIA_SPEECH_HOUSE Exit 2	(Ecruteak Lugia House)	->	ECRUTEAK_LUGIA_SPEECH_HOUSE Entrance	(Ecruteak)
ECRUTEAK_MART Exit	(Ecruteak Mart)	->	ECRUTEAK_MART Entrance	(Ecruteak)
ECRUTEAK_MART Exit 2	(Ecruteak Mart)	->	ECRUTEAK_MART Entrance	(Ecruteak)
ECRUTEAK_POKECENTER_1F Stairs	(Ecruteak Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
ECRUTEAK_POKECENTER_1F Exit	(Ecruteak Center)	->	ECRUTEAK_POKECENTER_1F Entrance	(Ecruteak)
ECRUTEAK_POKECENTER_1F Exit 2	(Ecruteak Center)	->	ECRUTEAK_POKECENTER_1F Entrance	(Ecruteak)
Tin Tower Access Corridor Exit	(Tin Tower Access Corridor)	->	Tin Tower Access Corridor Entrance	(Tin Tower Access North)
Wise Trio Room From Access Entrance	(Tin Tower Access Corridor)	->	Wise Trio West Exit	(Wise Trio West)
Tin Tower Access Exit	(Tin Tower Access Entrance)	->	ECRUTEAK_TIN_TOWER_ENTRANCE Entrance	(Ecruteak)
Tin Tower Access Exit 2	(Tin Tower Access Entrance)	->	ECRUTEAK_TIN_TOWER_ENTRANCE Entrance	(Ecruteak)
Tin Tower Access Corridor Entrance	(Tin Tower Access North)	->	Tin Tower Access Corridor Exit	(Tin Tower Access Corridor)
ELMS_HOUSE Exit	(Elms House)	->	ELMS_HOUSE Entrance	(New Bark)
ELMS_HOUSE Exit 2	(Elms House)	->	ELMS_HOUSE Entrance	(New Bark)
ELMS_LAB Exit	(Elms Lab)	->	ELMS_LAB Entrance	(New Bark)
ELMS_LAB Exit 2	(Elms Lab)	->	ELMS_LAB Entrance	(New Bark)
Bottom Far Left Ship Room Entrance	(Fast Ship)	->	Bottom Far Left Ship Room Exit	(Bottom Far Left Ship Room)
Top Far Left Ship Room Entrance	(Fast Ship)	->	Top Far Left Ship Room Exit	(Top Far Left Ship Room)
Bottom Left Ship Room Entrance	(Fast Ship)	->	Bottom Left Ship Room Exit	(Bottom Left Ship Room)
Top Left Ship Room Entrance	(Fast Ship)	->	Top Left Ship Room Exit	(Top Left Ship Room)
Bottom Right Ship Room Entrance	(Fast Ship)	->	Bottom Right Ship Room Exit	(Bottom Right Ship Room)
Top Right Ship Room Entrance	(Fast Ship)	->	Top Right Ship Room Exit	(Top Right Ship Room)
Bottom Far Right Ship Room Entrance	(Fast Ship)	->	Bottom Far Right Ship Room Exit	(Bottom Far Right Ship Room)
Top Far Right Ship Room Entrance	(Fast Ship)	->	Top Far Right Ship Room Exit	(Top Far Right Ship Room)
Fast Ship 1F Down	(Fast Ship)	->	Fast Ship Ladder East	(Fast Ship B1F East)
Captains Room Entrance	(Captains Passage)	->	Captains Room Exit	(Captains Room)
Captains Passage	(Captains Passage)	->	Fast Ship Ladder West	(Fast Ship B1F West)
Fast Ship Ladder East	(Fast Ship B1F East)	->	Fast Ship 1F Down	(Fast Ship)
Fast Ship Ladder West	(Fast Ship B1F West)	->	Captains Passage	(Captains Passage)
Top Far Right Ship Room Exit	(Top Far Right Ship Room)	->	Top Far Right Ship Room Entrance	(Fast Ship)
Top Right Ship Room Exit	(Top Right Ship Room)	->	Top Right Ship Room Entrance	(Fast Ship)
Top Left Ship Room Exit	(Top Left Ship Room)	->	Top Left Ship Room Entrance	(Fast Ship)
Bottom Far Right Ship Room Exit	(Bottom Far Right Ship Room)	->	Bottom Far Right Ship Room Entrance	(Fast Ship)
Captains Room Exit	(Captains Room)	->	Captains Room Entrance	(Captains Passage)
Bottom Right Ship Room Exit	(Bottom Right Ship Room)	->	Bottom Right Ship Room Entrance	(Fast Ship)
Bottom Far Right Ship Room Exit 2	(Bottom Far Right Ship Room)	->	Bottom Far Right Ship Room Entrance	(Fast Ship)
Captains Room Exit 2	(Captains Room)	->	Captains Room Entrance	(Captains Passage)
Bottom Right Ship Room Exit 2	(Bottom Right Ship Room)	->	Bottom Right Ship Room Entrance	(Fast Ship)
Top Far Left Ship Room Exit	(Top Far Left Ship Room)	->	Top Far Left Ship Room Entrance	(Fast Ship)
Bottom Far Left Ship Room Exit	(Bottom Far Left Ship Room)	->	Bottom Far Left Ship Room Entrance	(Fast Ship)
Bottom Left Ship Room Exit	(Bottom Left Ship Room)	->	Bottom Left Ship Room Entrance	(Fast Ship)
Bottom Far Left Ship Room Exit 2	(Bottom Far Left Ship Room)	->	Bottom Far Left Ship Room Entrance	(Fast Ship)
Bottom Left Ship Room Exit 2	(Bottom Left Ship Room)	->	Bottom Left Ship Room Entrance	(Fast Ship)
FIGHTING_DOJO Exit	(Fighting Dojo)	->	FIGHTING_DOJO Entrance	(Saffron)
FIGHTING_DOJO Exit 2	(Fighting Dojo)	->	FIGHTING_DOJO Entrance	(Saffron)
BILLS_BROTHERS_HOUSE Entrance	(Fuchsia)	->	BILLS_BROTHERS_HOUSE Exit	(Fuchsia Bills Brothers House)
X	(X)	->	X	(X)
FUCHSIA_POKECENTER_1F Entrance	(Fuchsia)	->	FUCHSIA_POKECENTER_1F Exit	(Fuchsia Center)
SAFARI_ZONE_MAIN_OFFICE Entrance	(Fuchsia)	->	SAFARI_ZONE_MAIN_OFFICE Exit	(Safari Zone Office)
SAFARI_ZONE_WARDENS_HOME Entrance	(Fuchsia)	->	SAFARI_ZONE_WARDENS_HOME Exit	(Wardens House)
Fuchsia To Route 15 Gate Entrance	(Fuchsia)	->	Route 15 to Fuschia Gate Exit	(Fuchsia/Route 15 Gate)
Fuchsia To Route 15 Gate Entrance 2	(Fuchsia)	->	Route 15 to Fuschia Gate Exit 2	(Fuchsia/Route 15 Gate)
FUCHSIA_MART Entrance	(Fuchsia Back)	->	FUCHSIA_MART Exit 2	(Fuchsia Mart)
Fuchsia To Route 19 Gate Entrance	(Fuchsia)	->	Fuschia Exit from Route 19	(Fucshia/Route 19 Gate)
FUCHSIA_GYM Entrance	(Fuchsia)	->	FUCHSIA_GYM Exit	(Fuchsia Gym)
Fuchsia To Route 19 Gate Entrance 2	(Fuchsia)	->	Fuschia Exit from Route 19  2	(Fucshia/Route 19 Gate)
FUCHSIA_GYM Exit	(Fuchsia Gym)	->	FUCHSIA_GYM Entrance	(Fuchsia)
FUCHSIA_GYM Exit 2	(Fuchsia Gym)	->	FUCHSIA_GYM Entrance	(Fuchsia)
FUCHSIA_MART Exit	(Fuchsia Mart)	->	FUCHSIA_MART Entrance	(Fuchsia Back)
FUCHSIA_MART Exit 2	(Fuchsia Mart)	->	FUCHSIA_MART Entrance	(Fuchsia Back)
FUCHSIA_POKECENTER_1F Stairs	(Fuchsia Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
FUCHSIA_POKECENTER_1F Exit	(Fuchsia Center)	->	FUCHSIA_POKECENTER_1F Entrance	(Fuchsia)
FUCHSIA_POKECENTER_1F Exit 2	(Fuchsia Center)	->	FUCHSIA_POKECENTER_1F Entrance	(Fuchsia)
X	(X)	->	FUCHSIA_POKECENTER_1F Stairs	(Fuchsia Center)
GOLDENROD_BIKE_SHOP Exit	(Goldenrod Bike Shop)	->	GOLDENROD_BIKE_SHOP Entrance	(Goldenrod)
GOLDENROD_BIKE_SHOP Exit 2	(Goldenrod Bike Shop)	->	GOLDENROD_BIKE_SHOP Entrance	(Goldenrod)
Goldenrod Underground South Entrance	(Goldenrod Rocket Corner Block)	->	Goldenrod Underground North Hall Carpet Entrance	(Goldenrod Underground North Hall)
GOLDENROD_GAME_CORNER Entrance	(Goldenrod Rocket Corner Block)	->	GOLDENROD_GAME_CORNER Exit	(Goldenrod Game Corner)
GOLDENROD_POKECENTER_1F Entrance	(Goldenrod)	->	GOLDENROD_POKECENTER_1F Exit	(Goldenrod Center)
GOLDENROD_NAME_RATER Entrance	(Goldenrod)	->	GOLDENROD_NAME_RATER Exit	(Goldenrod Name Rater)
Goldenrod North To Route 35 Gate Entrance	(Goldenrod)	->	Route 35 to Goldenrod Gate Exit	(Goldenrod/Route 35 Gate)
GOLDENROD_DEPT_STORE_1F Entrance	(Goldenrod)	->	Goldenrod Dept. Store Exit	(Goldenrod Dept. Store)
GOLDENROD_GYM Entrance	(Goldenrod)	->	GOLDENROD_GYM Exit	(Goldenrod Gym)
GOLDENROD_BIKE_SHOP Entrance	(Goldenrod)	->	GOLDENROD_BIKE_SHOP Exit	(Goldenrod Bike Shop)
GOLDENROD_FLOWER_SHOP Entrance	(Goldenrod)	->	GOLDENROD_FLOWER_SHOP Exit	(Flower Shop)
GOLDENROD_HAPPINESS_RATER Entrance	(Goldenrod)	->	Goldenrod Happiness House Exit	(Goldenrod Happiness House)
GOLDENROD_PP_SPEECH_HOUSE Entrance	(Goldenrod Rocket Block North)	->	GOLDENROD_PP_SPEECH_HOUSE Exit	(Goldenrod PP House)
RADIO_TOWER_1F Entrance	(Goldenrod)	->	Goldenrod Radio Tower Exit	(Radio Tower 1F)
BILLS_FAMILYS_HOUSE Entrance	(Goldenrod Rocket Corner Block)	->	Bills House Exit	(Bills House)
GOLDENROD_MAGNET_TRAIN_STATION Entrance	(Goldenrod)	->	GOLDENROD_MAGNET_TRAIN_STATION Exit 2	(Goldenrod Station)
Goldenrod Underground North Entrance	(Goldenrod)	->	Goldenrod Underground South Hall Carpet	(Goldenrod Underground South Hall)
Goldenrod Dept. Store 1F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 2F Down	(Goldenrod Dept. Store)
Goldenrod Dept. Store Exit	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_1F Entrance	(Goldenrod)
Goldenrod Dept. Store Exit 2	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_1F Entrance	(Goldenrod)
Goldenrod Dept. Store 2F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 3F Down	(Goldenrod Dept. Store)
Goldenrod Dept. Store 2F Down	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 1F Up	(Goldenrod Dept. Store)
Goldenrod Dept. Store 3F Down	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 2F Up	(Goldenrod Dept. Store)
Goldenrod Dept. Store 3F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 4F Down	(Goldenrod Dept. Store)
Goldenrod Dept. Store 4F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 5F Down	(Goldenrod Dept. Store)
Goldenrod Dept. Store 4F Down	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 3F Up	(Goldenrod Dept. Store)
Goldenrod Dept. Store 5F Down	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 4F Up	(Goldenrod Dept. Store)
Goldenrod Dept. Store 5F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 6F Up	(Goldenrod Dept. Store)
Goldenrod Dept. Store 6F Down	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_ROOF Exit	(Goldenrod Dept. Store Roof)
Goldenrod Dept. Store 6F Up	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 5F Up	(Goldenrod Dept. Store)
Goldenrod Warehouse From Dept. Store	(Goldenrod Dept. Store Basement Door)	->	Goldenrod Warehouse to Dept. Store	(Goldenrod Warehouse)
GOLDENROD_DEPT_STORE_ROOF Exit	(Goldenrod Dept. Store Roof)	->	Goldenrod Dept. Store 6F Down	(Goldenrod Dept. Store)
GOLDENROD_FLOWER_SHOP Exit	(Flower Shop)	->	GOLDENROD_FLOWER_SHOP Entrance	(Goldenrod)
GOLDENROD_FLOWER_SHOP Exit 2	(Flower Shop)	->	GOLDENROD_FLOWER_SHOP Entrance	(Goldenrod)
GOLDENROD_GAME_CORNER Exit	(Goldenrod Game Corner)	->	GOLDENROD_GAME_CORNER Entrance	(Goldenrod Rocket Corner Block)
GOLDENROD_GAME_CORNER Exit 2	(Goldenrod Game Corner)	->	GOLDENROD_GAME_CORNER Entrance	(Goldenrod Rocket Corner Block)
GOLDENROD_GYM Exit	(Goldenrod Gym)	->	GOLDENROD_GYM Entrance	(Goldenrod)
GOLDENROD_GYM Exit 2	(Goldenrod Gym)	->	GOLDENROD_GYM Entrance	(Goldenrod)
Goldenrod Happiness House Exit	(Goldenrod Happiness House)	->	GOLDENROD_HAPPINESS_RATER Entrance	(Goldenrod)
Goldenrod Happiness House Exit 2	(Goldenrod Happiness House)	->	GOLDENROD_HAPPINESS_RATER Entrance	(Goldenrod)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
GOLDENROD_MAGNET_TRAIN_STATION Exit	(Goldenrod Station)	->	GOLDENROD_MAGNET_TRAIN_STATION Entrance	(Goldenrod)
GOLDENROD_MAGNET_TRAIN_STATION Exit 2	(Goldenrod Station)	->	GOLDENROD_MAGNET_TRAIN_STATION Entrance	(Goldenrod)
GOLDENROD_NAME_RATER Exit	(Goldenrod Name Rater)	->	GOLDENROD_NAME_RATER Entrance	(Goldenrod)
GOLDENROD_NAME_RATER Exit 2	(Goldenrod Name Rater)	->	GOLDENROD_NAME_RATER Entrance	(Goldenrod)
GOLDENROD_PP_SPEECH_HOUSE Exit	(Goldenrod PP House)	->	GOLDENROD_PP_SPEECH_HOUSE Entrance	(Goldenrod Rocket Block North)
GOLDENROD_PP_SPEECH_HOUSE Exit 2	(Goldenrod PP House)	->	GOLDENROD_PP_SPEECH_HOUSE Entrance	(Goldenrod Rocket Block North)
X	(X)	->	X	(X)
Goldenrod Center Stairs	(Goldenrod Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
GOLDENROD_POKECENTER_1F Exit	(Goldenrod Center)	->	GOLDENROD_POKECENTER_1F Entrance	(Goldenrod)
GOLDENROD_POKECENTER_1F Exit 2	(Goldenrod Center)	->	GOLDENROD_POKECENTER_1F Entrance	(Goldenrod)
Goldenrod Underground South Hall Carpet	(Goldenrod Underground South Hall)	->	Goldenrod Underground North Entrance	(Goldenrod)
Goldenrod Underground South Hall Stairs	(Goldenrod Underground South Hall)	->	Goldenrod Underground North Exit	(Goldenrod Underground)
Goldenrod Underground South Hall Carpet  2	(Goldenrod Underground South Hall)	->	Goldenrod Underground North Entrance	(Goldenrod)
Warehouse Entrance	(Goldenrod Underground Switch Room)	->	Warehouse to Switch Room Exit	(Goldenrod Warehouse)
Warehouse Entrance 2	(Goldenrod Underground Switch Room)	->	Warehouse to Switch Room Exit 2	(Goldenrod Warehouse)
Underground Switch Room Exit	(Goldenrod Underground Switch Room)	->	Basement Passage Stairs	(Goldenrod Underground Basement Passage)
Goldenrod Underground North Hall Carpet Entrance	(Goldenrod Underground North Hall)	->	Goldenrod Underground South Entrance	(Goldenrod Rocket Corner Block)
Goldenrod Underground North Hall Ladder	(Goldenrod Underground North Hall)	->	Goldenrod Underground South Exit	(Goldenrod Underground)
Goldenrod Underground North Hall Carpet Entrance 2	(Goldenrod Underground North Hall)	->	Goldenrod Underground South Entrance	(Goldenrod Rocket Corner Block)
Goldenrod Warehouse to Dept. Store	(Goldenrod Warehouse)	->	Goldenrod Warehouse From Dept. Store	(Goldenrod Dept. Store Basement Door)
Warehouse to Switch Room Exit	(Goldenrod Warehouse)	->	Warehouse Entrance	(Goldenrod Underground Switch Room)
Warehouse to Switch Room Exit 2	(Goldenrod Warehouse)	->	Warehouse Entrance 2	(Goldenrod Underground Switch Room)
Goldenrod Underground Basement Key	(Goldenrod Underground Basement Key)	->	Basement Passage Carpet	(Goldenrod Underground Basement Passage)
Basement Passage Carpet	(Goldenrod Underground Basement Passage)	->	Goldenrod Underground Basement Key	(Goldenrod Underground Basement Key)
Basement Passage Stairs	(Goldenrod Underground Basement Passage)	->	Underground Switch Room Exit	(Goldenrod Underground Switch Room)
Basement Passage Carpet  2	(Goldenrod Underground Basement Passage)	->	Goldenrod Underground Basement Key	(Goldenrod Underground Basement Key)
Goldenrod Underground North Exit	(Goldenrod Underground)	->	Goldenrod Underground South Hall Stairs	(Goldenrod Underground South Hall)
Goldenrod Underground South Exit	(Goldenrod Underground)	->	Goldenrod Underground North Hall Ladder	(Goldenrod Underground North Hall)
GUIDE_GENTS_HOUSE Exit	(Cherrygrove Guide House)	->	GUIDE_GENTS_HOUSE Entrance	(Cherrygrove)
GUIDE_GENTS_HOUSE Exit 2	(Cherrygrove Guide House)	->	GUIDE_GENTS_HOUSE Entrance	(Cherrygrove)
HALL_OF_FAME Exit	(Hall Of Fame)	->	HALL_OF_FAME Entrance	(Lances Room)
HALL_OF_FAME Exit 2	(Hall Of Fame)	->	HALL_OF_FAME Entrance 2	(Lances Room)
Ice Path Blackthorn City Exit	(Ice Path Blackthorn Side)	->	Blackthorn City Ice Path Entrance	(Blackthorn)
Ice Path Blackthorn Side Ladder Down	(Ice Path Blackthorn Side)	->	Ice Path Slip Room Ladder Up	(Ice Path Access)
Ice Path Route 44 Side Ladder Down	(Ice Path Route 44 Side)	->	Ice Path Boulders Up Ladder	(Ice Path Boulders)
Ice Path Route 44 Exit	(Ice Path Route 44 Side)	->	Route 44 Ice Path Entrance	(Mahogany 7 Badges)
Ice Path Slip Room Ladder Down	(Ice Path Access)	->	Ice Path Island Room Ladder Up	(Ice Path Island Room)
Ice Path Boulder Drop NE	(Ice Path Boulders)	->	Ice Path Boulder Drop NE Drop Point	(Ice Path Boulder Drop Room)
Ice Path Boulder Drop SE	(Ice Path Boulders)	->	Ice Path Boulder Drop SE Drop Point	(Ice Path Boulder Drop Room)
Ice Path Boulders Down Ladder	(Ice Path Boulders)	->	Ice Path Boulder Drop Room Escape	(Ice Path Boulder Drop Room)
Ice Path Boulders Up Ladder	(Ice Path Boulders)	->	Ice Path Route 44 Side Ladder Down	(Ice Path Route 44 Side)
Ice Path Boulder Drop NW	(Ice Path Boulders)	->	Ice Path Boulder Drop NW Drop Point	(Ice Path Boulder Drop Room)
Ice Path Boulder Drop SW	(Ice Path Boulders)	->	Ice Path Boulder Drop SW Drop Point	(Ice Path Boulder Drop Room)
Ice Path Slip Room Ladder Up	(Ice Path Access)	->	Ice Path Blackthorn Side Ladder Down	(Ice Path Blackthorn Side)
Ice Path Island Room Ladder Up	(Ice Path Island Room)	->	Ice Path Slip Room Ladder Down	(Ice Path Access)
Ice Path Island Room Ladder Down	(Ice Path Island Room)	->	Ice Path Rock Room East Ladder Up	(Ice Path Rock Room)
Ice Path Boulder Drop NE Drop Point	(Ice Path Boulder Drop Room)	->	Ice Path Boulder Drop NE	(Ice Path Boulders)
Ice Path Boulder Drop SE Drop Point	(Ice Path Boulder Drop Room)	->	Ice Path Boulder Drop SE	(Ice Path Boulders)
Ice Path Boulder Drop Room Escape	(Ice Path Boulder Drop Room)	->	Ice Path Boulders Down Ladder	(Ice Path Boulders)
Ice Path Boulder Drop SW Drop Point	(Ice Path Boulder Drop Room)	->	Ice Path Boulder Drop SW	(Ice Path Boulders)
Ice Path Boulder Drop NW Drop Point	(Ice Path Boulder Drop Room)	->	Ice Path Boulder Drop NW	(Ice Path Boulders)
Ice Path Boulder Drop Room Continue	(Ice Path Boulder Drop Room With Strength)	->	Ice Path Rock Room West Ladder Up	(Ice Path Rock Room)
Ice Path Rock Room East Ladder Up	(Ice Path Rock Room)	->	Ice Path Island Room Ladder Down	(Ice Path Island Room)
Ice Path Rock Room West Ladder Up	(Ice Path Rock Room)	->	Ice Path Boulder Drop Room Continue	(Ice Path Boulder Drop Room With Strength)
Azalea to Ilex Gate Exit	(Azalea/Ilex Gate)	->	Ilex to Azalea Gate Entrance	(Ilex South)
Azalea to Ilex Gate Exit 2	(Azalea/Ilex Gate)	->	Ilex to Azalea Gate Entrance 2	(Ilex South)
Ilex to Azalea Gate Exit	(Azalea/Ilex Gate)	->	Azalea Exit to Ilex Gate Entrance	(Azalea)
Ilex to Azalea Gate Exit 2	(Azalea/Ilex Gate)	->	Azalea Exit to Ilex Gate Entrance 2	(Azalea)
Ilex to Route 34 Gate Entrance	(Ilex North)	->	Route 34 to Ilex Gate Exit	(Ilex/Route 34 Gate)
Ilex to Azalea Gate Entrance	(Ilex South)	->	Azalea to Ilex Gate Exit	(Azalea/Ilex Gate)
Ilex to Azalea Gate Entrance 2	(Ilex South)	->	Azalea to Ilex Gate Exit 2	(Azalea/Ilex Gate)
INDIGO_PLATEAU_POKECENTER_1F Stairs	(Indigo Plateau)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
E4 Entrance	(Indigo Plateau)	->	WILLS_ROOM Exit	(Wills Room)
INDIGO_PLATEAU_POKECENTER_1F Exit	(Indigo Plateau)	->	INDIGO_PLATEAU_POKECENTER_1F Entrance	(Route 23)
INDIGO_PLATEAU_POKECENTER_1F Exit 2	(Indigo Plateau)	->	INDIGO_PLATEAU_POKECENTER_1F Entrance 2	(Route 23)
KARENS_ROOM Exit	(Karens Room)	->	KARENS_ROOM Entrance	(Brunos Room)
LANCES_ROOM Entrance	(Karens Room)	->	LANCES_ROOM Exit	(Lances Room)
KARENS_ROOM Exit 2	(Karens Room)	->	KARENS_ROOM Entrance 2	(Brunos Room)
LANCES_ROOM Entrance 2	(Karens Room)	->	LANCES_ROOM Exit 2	(Lances Room)
KOGAS_ROOM Exit	(Kogas Room)	->	KOGAS_ROOM Entrance	(Wills Room)
BRUNOS_ROOM Entrance	(Kogas Room)	->	BRUNOS_ROOM Exit	(Brunos Room)
KOGAS_ROOM Exit 2	(Kogas Room)	->	KOGAS_ROOM Entrance 2	(Wills Room)
BRUNOS_ROOM Entrance 2	(Kogas Room)	->	BRUNOS_ROOM Exit 2	(Brunos Room)
KURTS_HOUSE Exit	(Kurts House)	->	KURTS_HOUSE Entrance	(Azalea)
KURTS_HOUSE Exit 2	(Kurts House)	->	KURTS_HOUSE Entrance	(Azalea)
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit	(Lake Of Rage Hidden Power House)	->	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Entrance	(Lake Of Rage Cut)
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit 2	(Lake Of Rage Hidden Power House)	->	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Entrance	(Lake Of Rage Cut)
LAKE_OF_RAGE_MAGIKARP_HOUSE Exit	(Lake Of Rage Magikarp House)	->	LAKE_OF_RAGE_MAGIKARP_HOUSE Entrance	(Lake Of Rage)
LAKE_OF_RAGE_MAGIKARP_HOUSE Exit 2	(Lake Of Rage Magikarp House)	->	LAKE_OF_RAGE_MAGIKARP_HOUSE Entrance	(Lake Of Rage)
LAKE_OF_RAGE_MAGIKARP_HOUSE Entrance	(Lake Of Rage)	->	LAKE_OF_RAGE_MAGIKARP_HOUSE Exit	(Lake Of Rage Magikarp House)
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Entrance	(Lake Of Rage Cut)	->	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit	(Lake Of Rage Hidden Power House)
HALL_OF_FAME Entrance	(Lances Room)	->	HALL_OF_FAME Exit	(Hall Of Fame)
LANCES_ROOM Exit	(Lances Room)	->	LANCES_ROOM Entrance	(Karens Room)
HALL_OF_FAME Entrance 2	(Lances Room)	->	HALL_OF_FAME Exit 2	(Hall Of Fame)
LANCES_ROOM Exit 2	(Lances Room)	->	LANCES_ROOM Entrance 2	(Karens Room)
LAV_RADIO_TOWER_1F Exit	(Lavender Radio Tower)	->	LAV_RADIO_TOWER_1F Entrance	(East Kanto)
LAV_RADIO_TOWER_1F Exit 2	(Lavender Radio Tower)	->	LAV_RADIO_TOWER_1F Entrance	(East Kanto)
LAVENDER_MART Exit	(Lavender Mart)	->	LAVENDER_MART Entrance	(East Kanto)
LAVENDER_MART Exit 2	(Lavender Mart)	->	LAVENDER_MART Entrance	(East Kanto)
LAVENDER_NAME_RATER Exit	(Lavender Name Rater)	->	LAVENDER_NAME_RATER Entrance	(East Kanto)
LAVENDER_NAME_RATER Exit 2	(Lavender Name Rater)	->	LAVENDER_NAME_RATER Entrance	(East Kanto)
LAVENDER_POKECENTER_1F Stairs	(Lavender Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
LAVENDER_POKECENTER_1F Exit	(Lavender Center)	->	LAVENDER_POKECENTER_1F Entrance	(East Kanto)
LAVENDER_POKECENTER_1F Exit 2	(Lavender Center)	->	LAVENDER_POKECENTER_1F Entrance	(East Kanto)
X	(X)	->	LAVENDER_POKECENTER_1F Stairs	(Lavender Center)
LAVENDER_SPEECH_HOUSE Exit	(Lavender Speech House)	->	LAVENDER_SPEECH_HOUSE Entrance	(East Kanto)
LAVENDER_SPEECH_HOUSE Exit 2	(Lavender Speech House)	->	LAVENDER_SPEECH_HOUSE Entrance	(East Kanto)
SOUL_HOUSE Entrance	(East Kanto)	->	SOUL_HOUSE Exit	(Soul House)
LAV_RADIO_TOWER_1F Entrance	(East Kanto)	->	LAV_RADIO_TOWER_1F Exit	(Lavender Radio Tower)
LAVENDER_MART Entrance	(East Kanto)	->	LAVENDER_MART Exit 2	(Lavender Mart)
LAVENDER_SPEECH_HOUSE Entrance	(East Kanto)	->	LAVENDER_SPEECH_HOUSE Exit	(Lavender Speech House)
